820	-64.7073	17.7463
821	-64.7073	17.7463
822	-64.7073	17.7463
823	-64.7073	17.7463
824	-64.7073	17.7463
830	-64.7914	18.3349
831	-64.7931	18.3352
840	-64.8817	17.7137
841	-64.8817	17.7137
850	-64.8241	17.7766
851	-64.8	17.7333
901	-66.109	18.4672
902	-66.0985	18.4465
906	-66.0644	18.4084
907	-66.0763	18.4535
908	-66.08	18.4462
909	-66.0691	18.4452
910	-66.0687	18.4406
911	-66.058	18.4527
912	-66.0595	18.4475
913	-66.0448	18.4509
914	-66.0159	18.4459
915	-66.0493	18.4394
916	-66.1639	18.3781
917	-66.0516	18.4238
918	-66.0617	18.4171
919	-66.065	18.4129
920	-66.0878	18.4084
921	-66.0904	18.3906
922	-66.0925	18.4077
923	-66.0374	18.4125
924	-66.0126	18.4051
925	-66.0513	18.4023
926	-66.0578	18.3755
927	-66.0743	18.3879
928	-66.0624	18.392
929	-66.0263	18.4008
930	-66.0644	18.4084
931	-66.0644	18.4084
933	-66.1061	18.4683
934	-66.1289	18.4139
935	-66.0644	18.4084
936	-66.0647	18.383
937	-66.0644	18.4084
939	-66.0644	18.4084
940	-66.0644	18.4084
949	-66.1773	18.453
950	-66.1735	18.4478
951	-66.2548	18.4443
952	-66.1854	18.4256
953	-66.2501	18.3901
954	-66.2501	18.3901
955	-66.0644	18.4084
956	-66.1136	18.1798
957	-66.1136	18.1798
958	-66.1136	18.1798
959	-66.1136	18.1798
960	-66.1136	18.1798
961	-66.1136	18.1798
962	-66.1394	18.4454
963	-66.1394	18.4454
965	-66.1143	18.3864
966	-66.1143	18.3864
968	-66.1143	18.3864
969	-66.1143	18.3864
970	-66.1143	18.3864
971	-66.1143	18.3864
975	-66.0644	18.4084
976	-66.0176	18.363
977	-66.0176	18.363
978	-65.9966	18.3699
979	-65.9811	18.4084
981	-65.9811	18.4084
982	-65.9811	18.4084
983	-65.9811	18.4084
984	-65.9811	18.4084
985	-65.9811	18.4084
986	-65.9811	18.4084
987	-65.9811	18.4084
988	-65.9811	18.4084
1001	-72.625	42.0707
1002	-72.4691	42.3769
1003	-72.5299	42.4039
1004	-72.5136	42.3844
1005	-72.115	42.4334
1007	-72.4102	42.2789
1008	-72.9303	42.1432
1009	-72.3448	42.2088
1010	-72.2014	42.1151
1011	-72.9683	42.2851
1012	-72.8351	42.3859
1013	-72.6051	42.1631
1014	-72.5731	42.1759
1020	-72.5721	42.175
1021	-72.5731	42.1759
1022	-72.5585	42.1927
1026	-72.9003	42.4279
1027	-72.7177	42.2914
1028	-72.5061	42.0682
1029	-73.0429	42.1584
1030	-72.6732	42.0719
1031	-72.176	42.3343
1032	-72.8308	42.4668
1033	-72.5178	42.259
1034	-72.9506	42.082
1035	-72.5742	42.3599
1036	-72.4313	42.0638
1037	-72.2	42.35
1038	-72.6122	42.3871
1039	-72.695	42.3795
1040	-72.6311	42.2027
1041	-72.6101	42.2078
1050	-72.8633	42.2757
1053	-72.7023	42.3531
1054	-72.4898	42.4726
1056	-72.4706	42.1729
1057	-72.324	42.0975
1059	-72.5296	42.4129
1060	-72.6751	42.3307
1061	-72.6899	42.3227
1062	-72.6942	42.3289
1063	-72.6425	42.3178
1066	-72.6257	42.4087
1068	-72.0474	42.3439
1069	-72.3179	42.1674
1070	-72.933	42.5376
1071	-72.8637	42.1697
1072	-72.4303	42.4689
1073	-72.7248	42.2249
1074	-72.0984	42.3854
1075	-72.5799	42.2533
1077	-72.77	42.0521
1079	-72.329	42.1894
1080	-72.3725	42.1796
1081	-72.2285	42.0592
1082	-72.2636	42.2629
1083	-72.1957	42.2101
1084	-72.8869	42.4078
1085	-72.7787	42.1564
1086	-72.7561	42.1389
1088	-72.6395	42.3859
1089	-72.6399	42.116
1090	-72.6531	42.1232
1092	-72.1917	42.2125
1093	-72.6467	42.4345
1094	-72.1403	42.3519
1095	-72.4427	42.1241
1096	-72.7452	42.3972
1097	-72.8376	42.1635
1098	-72.8762	42.3064
1101	-72.5881	42.0992
1102	-72.539	42.115
1103	-72.5903	42.1028
1104	-72.5746	42.1299
1105	-72.5787	42.0991
1106	-72.5676	42.0502
1107	-72.6056	42.1208
1108	-72.5558	42.0833
1109	-72.5491	42.1173
1111	-72.5479	42.1173
1115	-72.5918	42.1029
1116	-72.5131	42.0644
1118	-72.5276	42.0938
1119	-72.5079	42.1265
1128	-72.4965	42.0944
1129	-72.4884	42.1211
1133	-72.5931	42.1034
1138	-72.563	42.087
1139	-72.5466	42.1167
1144	-72.5918	42.1018
1151	-72.5126	42.1508
1152	-72.51	42.1527
1195	-72.5903	42.1014
1199	-72.6055	42.1198
1201	-73.2501	42.4546
1202	-73.3242	42.4585
1203	-73.2609	42.4518
1220	-73.1206	42.6199
1222	-73.3164	42.0576
1223	-73.1437	42.3836
1224	-73.1934	42.4893
1225	-73.1582	42.5586
1226	-73.162	42.4704
1227	-73.165	42.473
1229	-73.3437	42.2875
1230	-73.364	42.1837
1235	-73.0694	42.4309
1236	-73.3704	42.2747
1237	-73.2462	42.5393
1238	-73.232	42.3013
1240	-73.2729	42.3629
1242	-73.2479	42.3319
1243	-73.0081	42.3467
1244	-73.2681	42.1139
1245	-73.1972	42.2088
1247	-73.0744	42.6871
1252	-73.4364	42.1975
1253	-73.0685	42.1923
1254	-73.3491	42.4007
1255	-73.1341	42.1178
1256	-73.0321	42.5767
1257	-73.3946	42.0783
1258	-73.4651	42.1076
1259	-73.2896	42.0674
1260	-73.2785	42.2803
1262	-73.3162	42.3059
1263	-73.3208	42.2875
1264	-73.2041	42.2458
1266	-73.3813	42.3363
1267	-73.2104	42.7011
1270	-73.2537	42.3329
1301	-72.5981	42.5961
1302	-72.6081	42.6532
1330	-72.8131	42.5214
1331	-72.226	42.5872
1337	-72.5837	42.6899
1338	-72.7422	42.5977
1339	-72.8803	42.6454
1340	-72.7171	42.7095
1341	-72.6889	42.5139
1342	-72.5874	42.5521
1343	-72.9867	42.6426
1344	-72.41	42.6068
1346	-72.8344	42.6727
1347	-72.5174	42.5586
1349	-72.4831	42.577
1350	-72.9833	42.7167
1351	-72.5296	42.5395
1354	-72.4486	42.7112
1355	-72.3442	42.4871
1360	-72.4497	42.699
1364	-72.3194	42.5891
1366	-72.2024	42.4747
1367	-72.9343	42.6891
1368	-72.1969	42.6837
1370	-72.7715	42.5834
1373	-72.6102	42.4862
1375	-72.5642	42.46
1376	-72.5291	42.6272
1378	-72.3461	42.6758
1379	-72.3873	42.5593
1380	-72.4056	42.5708
1420	-71.8008	42.5783
1430	-71.9252	42.6549
1431	-71.8113	42.678
1432	-71.5766	42.5609
1434	-71.5766	42.5609
1436	-72.0863	42.5945
1438	-72.0409	42.5627
1440	-71.9935	42.5741
1441	-71.9961	42.5737
1450	-71.5561	42.6095
1451	-71.5758	42.5009
1452	-72.0066	42.4857
1453	-71.7561	42.5275
1460	-71.4842	42.54
1462	-71.7305	42.5886
1463	-71.5994	42.6675
1464	-71.6438	42.5779
1467	-71.6179	42.4825
1468	-72.0666	42.5518
1469	-71.6931	42.6564
1470	-71.5715	42.6064
1471	-71.5715	42.6079
1472	-71.6285	42.6088
1473	-71.9068	42.543
1474	-71.7131	42.6712
1475	-72.0456	42.6758
1477	-72.018	42.6978
1501	-71.8372	42.2061
1503	-71.6352	42.374
1504	-71.5293	42.0275
1505	-71.7341	42.3322
1506	-72.1013	42.2036
1507	-71.9417	42.1483
1508	-71.9906	42.1532
1509	-71.9786	42.1734
1510	-71.684	42.4174
1515	-72.0522	42.2189
1516	-71.755	42.0577
1517	-71.8394	42.4728
1518	-72.1093	42.1209
1519	-71.6867	42.2012
1520	-71.8487	42.344
1521	-72.1506	42.0407
1522	-71.8687	42.3741
1523	-71.6841	42.4787
1524	-71.9181	42.2356
1525	-71.6412	42.0999
1526	-71.7484	42.0922
1527	-71.7696	42.1979
1529	-71.5821	42.027
1531	-72.1399	42.3233
1532	-71.6493	42.315
1534	-71.6533	42.1468
1535	-72.078	42.2683
1536	-71.7027	42.2302
1537	-71.8916	42.1659
1538	-71.641	42.0911
1540	-71.8688	42.1144
1541	-71.8831	42.4513
1542	-71.9059	42.1972
1543	-71.9521	42.3743
1545	-71.7223	42.2852
1546	-71.7469	42.2922
1550	-72.0332	42.0762
1560	-71.6932	42.1757
1561	-71.6889	42.4425
1562	-71.9921	42.2465
1564	-71.7746	42.4417
1566	-72.0772	42.1097
1568	-71.5984	42.1769
1569	-71.6321	42.0774
1570	-71.8829	42.0515
1571	-71.9117	42.058
1580	-71.6015	42.283
1581	-71.6181	42.2663
1582	-71.6183	42.1724
1583	-71.7871	42.3588
1585	-72.1471	42.2379
1586	-71.6449	42.1246
1588	-71.672	42.1198
1590	-71.75	42.1333
1601	-71.8089	42.2696
1602	-71.8445	42.2717
1603	-71.838	42.243
1604	-71.7729	42.2536
1605	-71.7958	42.2872
1606	-71.7987	42.3118
1607	-71.7941	42.2296
1608	-71.8018	42.2614
1609	-71.8201	42.2758
1610	-71.8108	42.2483
1611	-71.871	42.2417
1612	-71.9026	42.3024
1613	-71.7962	42.2649
1614	-71.8027	42.2625
1615	-71.8089	42.2696
1653	-71.7812	42.2921
1654	-71.8089	42.2696
1655	-71.7598	42.2779
1701	-71.4328	42.316
1702	-71.4218	42.271
1703	-71.4402	42.32
1704	-71.4406	42.3198
1705	-71.44	42.3201
1718	-71.4111	42.517
1719	-71.5184	42.4877
1720	-71.4425	42.4836
1721	-71.4604	42.2545
1730	-71.276	42.4917
1731	-71.2802	42.4529
1740	-71.6077	42.4364
1741	-71.3491	42.5288
1742	-71.3727	42.4567
1745	-71.5041	42.2923
1746	-71.435	42.1996
1747	-71.5363	42.1264
1748	-71.5315	42.2196
1749	-71.5581	42.3908
1752	-71.5502	42.3467
1754	-71.4543	42.4319
1756	-71.5475	42.0956
1757	-71.5242	42.1492
1760	-71.3551	42.2858
1770	-71.38	42.2326
1772	-71.5312	42.2936
1773	-71.3124	42.4248
1775	-71.5124	42.4269
1776	-71.4288	42.3832
1778	-71.3639	42.3612
1784	-71.5581	42.2324
1801	-71.1568	42.4849
1803	-71.2011	42.5085
1805	-71.1963	42.506
1806	-71.1258	42.5062
1807	-71.1258	42.5062
1808	-71.1258	42.5062
1810	-71.1615	42.6484
1812	-71.1819	42.6488
1813	-71.1258	42.5062
1815	-71.1258	42.5062
1821	-71.2489	42.5489
1822	-71.2628	42.5414
1824	-71.3647	42.6233
1826	-71.3148	42.678
1827	-71.4958	42.6716
1830	-71.0834	42.7801
1831	-71.0862	42.7843
1832	-71.1174	42.7799
1833	-70.9758	42.7247
1834	-71.0288	42.7541
1835	-71.0852	42.7528
1840	-71.1632	42.7082
1841	-71.1661	42.7109
1842	-71.1609	42.7065
1843	-71.1626	42.6896
1844	-71.1802	42.7282
1845	-71.1071	42.6851
1850	-71.305	42.6555
1851	-71.3325	42.6304
1852	-71.2977	42.6338
1853	-71.3036	42.6557
1854	-71.336	42.6485
1860	-71.0052	42.8333
1862	-71.2912	42.5674
1863	-71.3876	42.6322
1864	-71.0955	42.5817
1865	-71.268	42.5328
1866	-71.228	42.525
1867	-71.1094	42.5272
1876	-71.2226	42.6008
1879	-71.4145	42.6721
1880	-71.069	42.5014
1885	-71.0571	42.7088
1886	-71.4368	42.5897
1887	-71.1728	42.5578
1888	-71.1548	42.4868
1889	-71.1097	42.5716
1890	-71.1475	42.4525
1899	-71.1819	42.6488
1901	-70.9452	42.4636
1902	-70.9436	42.4706
1903	-70.9475	42.463
1904	-70.9637	42.4888
1905	-70.974	42.4653
1906	-71.0119	42.4635
1907	-70.9081	42.4739
1908	-70.9257	42.4263
1910	-70.9625	42.4742
1913	-70.9376	42.854
1915	-70.8533	42.5665
1921	-71.0042	42.6761
1922	-70.9333	42.7588
1923	-70.9455	42.5694
1929	-70.78	42.6295
1930	-70.6862	42.6285
1931	-70.6834	42.6318
1936	-70.8558	42.6374
1937	-70.9768	42.5893
1938	-70.8466	42.6816
1940	-71.0302	42.5342
1944	-70.7689	42.5782
1945	-70.8647	42.4982
1949	-71.0133	42.5941
1950	-70.8744	42.8148
1951	-70.844	42.79
1952	-70.8206	42.8435
1960	-70.9733	42.5329
1961	-70.9703	42.5329
1965	-70.8323	42.5585
1966	-70.6177	42.659
1969	-70.8967	42.7187
1970	-70.9032	42.516
1971	-70.8695	42.5265
1982	-70.8636	42.6196
1983	-70.9473	42.6402
1984	-70.8893	42.6036
1985	-70.9747	42.7917
2018	-70.8897	42.1756
2019	-71.4765	42.0684
2020	-70.6475	42.0853
2021	-71.1325	42.167
2025	-70.812	42.2409
2026	-71.1666	42.2433
2027	-71.1792	42.2466
2030	-71.2838	42.2376
2031	-71.1854	42.0143
2032	-71.2172	42.1538
2035	-71.2421	42.0649
2038	-71.4036	42.0922
2040	-70.75	42.1792
2041	-70.6533	42.0723
2043	-70.8888	42.2257
2044	-70.8906	42.2424
2045	-70.8367	42.2291
2047	-70.692	42.1388
2048	-71.2202	42.0213
2050	-70.7371	42.1288
2051	-70.7241	42.1463
2052	-71.3042	42.1802
2053	-71.4092	42.1448
2054	-71.3593	42.1667
2055	-70.7625	42.2403
2056	-71.3303	42.1162
2059	-70.7708	42.1431
2060	-71.2028	42.1905
2061	-70.8199	42.1588
2062	-71.202	42.1865
2065	-70.7061	42.0917
2066	-70.7469	42.2003
2067	-71.1786	42.1118
2070	-71.3868	42.0338
2071	-71.2711	42.1013
2072	-71.1089	42.1246
2081	-71.2535	42.1458
2090	-71.2075	42.2164
2093	-71.3406	42.0602
2108	-71.0691	42.3575
2109	-71.0548	42.368
2110	-71.0527	42.3559
2111	-71.0612	42.3511
2112	-71.0576	42.3577
2113	-71.0554	42.3651
2114	-71.0663	42.3617
2115	-71.0968	42.3419
2116	-71.0737	42.3484
2117	-71.0735	42.3414
2118	-71.0638	42.337
2119	-71.0474	42.2882
2120	-71.096	42.3324
2121	-71.0822	42.3079
2122	-71.0556	42.2968
2123	-71.0872	42.3464
2124	-71.0712	42.2873
2125	-71.0623	42.316
2126	-71.0927	42.2721
2127	-71.0253	42.339
2128	-71.0159	42.3787
2129	-71.1037	42.3362
2130	-71.1305	42.2947
2131	-71.1278	42.2849
2132	-71.1473	42.2752
2133	-71.0659	42.3566
2134	-71.1318	42.3584
2135	-71.1184	42.3508
2136	-71.1287	42.2523
2137	-71.1313	42.2377
2138	-71.1304	42.3783
2139	-71.1045	42.3651
2140	-71.1292	42.392
2141	-71.0863	42.3701
2142	-71.0852	42.3636
2143	-71.1015	42.3823
2144	-71.1211	42.3993
2145	-71.0934	42.3904
2148	-71.0581	42.4299
2149	-71.0517	42.4108
2150	-71.0342	42.3968
2151	-71.0059	42.4164
2152	-70.9814	42.3754
2153	-71.1087	42.4225
2155	-71.111	42.4194
2156	-71.1304	42.4231
2163	-71.1217	42.3661
2169	-71.0142	42.2404
2170	-71.017	42.2672
2171	-71.025	42.2836
2176	-71.0609	42.4585
2180	-71.096	42.4816
2184	-70.999	42.2094
2185	-71.0034	42.2025
2186	-71.0764	42.2523
2187	-71.0801	42.2641
2188	-70.9576	42.2114
2189	-70.933	42.21
2190	-70.9511	42.1666
2191	-70.9439	42.2468
2196	-71.061	42.349
2199	-71.0819	42.3475
2201	-71.0575	42.3592
2203	-71.0672	42.3633
2204	-71.0503	42.395
2205	-71.0569	42.3488
2206	-71.0402	42.347
2207	-71.0544	42.3554
2210	-71.0418	42.3466
2211	-71.0573	42.3579
2212	-71.0573	42.3575
2215	-71.1036	42.3464
2216	-71.0573	42.3579
2217	-71.0744	42.3494
2222	-71.0672	42.3627
2228	-71.0603	42.3583
2238	-71.1187	42.3758
2239	-71.1187	42.3758
2241	-71.0568	42.3548
2266	-71.0598	42.3498
2269	-71.0023	42.251
2283	-71.0557	42.3487
2284	-71.0557	42.3487
2293	-71.0602	42.3584
2295	-71.076	42.3496
2297	-71.0602	42.3584
2298	-71.0323	42.3823
2301	-71.0382	42.0888
2302	-71.0001	42.0852
2303	-71.0162	42.0818
2304	-71.0255	42.0811
2305	-71.0255	42.0811
2322	-71.0461	42.1242
2324	-70.9751	41.9784
2325	-70.9713	41.9886
2327	-70.8349	42.0432
2330	-70.7693	41.8807
2331	-70.6928	42.0328
2332	-70.7104	42.0393
2333	-70.9435	42.0301
2334	-71.1279	42.0239
2337	-70.9616	42.0121
2338	-70.8498	41.9995
2339	-70.8468	42.1315
2340	-70.8125	42.1131
2341	-70.8655	42.0586
2343	-71.011	42.1475
2344	-70.9187	41.8938
2345	-70.551	41.9036
2346	-70.8867	41.8839
2347	-70.9537	41.832
2348	-70.944	41.8765
2349	-70.9114	41.8734
2350	-70.8479	42.0167
2351	-70.9547	42.1173
2355	-70.7989	41.92
2356	-71.1147	42.058
2357	-71.0785	42.0586
2358	-70.7872	42.0974
2359	-70.8053	42.0613
2360	-70.6414	41.8729
2361	-70.6571	41.9236
2362	-70.6643	41.9581
2364	-70.7451	41.9795
2366	-70.7448	41.8427
2367	-70.8068	41.9572
2368	-71.0495	42.1733
2370	-70.9099	42.1312
2375	-71.1015	42.0271
2379	-71.0162	42.0213
2381	-70.5623	41.9308
2382	-70.9377	42.0823
2420	-71.2166	42.4571
2421	-71.2362	42.4456
2445	-71.1312	42.3293
2446	-71.1227	42.3435
2447	-71.1208	42.3334
2451	-71.2592	42.3987
2452	-71.217	42.3945
2453	-71.2354	42.3696
2454	-71.2395	42.3764
2455	-71.0603	42.3583
2456	-71.2071	42.3316
2457	-71.26	42.2986
2458	-71.1881	42.3532
2459	-71.1948	42.3118
2460	-71.2073	42.3518
2461	-71.2073	42.3157
2462	-71.2559	42.3315
2464	-71.2187	42.3126
2465	-71.2269	42.3501
2466	-71.2476	42.3443
2467	-71.157	42.3185
2468	-71.232	42.3274
2471	-71.1776	42.3695
2472	-71.1785	42.3718
2474	-71.1569	42.422
2475	-71.1806	42.4203
2476	-71.1769	42.414
2477	-71.1532	42.3736
2478	-71.1816	42.3948
2479	-71.1892	42.3883
2481	-71.2651	42.3158
2482	-71.2986	42.2918
2492	-71.2449	42.2775
2493	-71.3028	42.3664
2494	-71.2316	42.3015
2495	-71.2071	42.3316
2532	-70.5889	41.741
2534	-70.6134	41.667
2535	-70.74	41.34
2536	-70.5635	41.5829
2537	-70.439	41.7278
2538	-70.6501	41.7814
2539	-70.5302	41.389
2540	-70.6233	41.563
2541	-70.6306	41.5544
2542	-70.5673	41.6587
2543	-70.667	41.527
2552	-70.7403	41.3546
2553	-70.6124	41.7168
2554	-70.0919	41.2768
2556	-70.6276	41.6467
2557	-70.5621	41.454
2558	-70.6587	41.7457
2559	-70.6168	41.6911
2561	-70.5369	41.7708
2562	-70.5284	41.7954
2563	-70.4809	41.7245
2564	-70.1	41.2833
2565	-70.6355	41.6398
2568	-70.5894	41.4535
2571	-70.7101	41.7501
2573	-70.6004	41.4448
2574	-70.64	41.6013
2575	-70.6281	41.4013
2576	-70.7588	41.7729
2584	-70.0564	41.2637
2601	-70.2952	41.6523
2630	-70.3003	41.6997
2631	-70.0742	41.752
2632	-70.3461	41.6588
2633	-69.9794	41.6865
2634	-70.3506	41.6569
2635	-70.4372	41.6272
2636	-70.3338	41.6413
2637	-70.2782	41.7017
2638	-70.1968	41.7322
2639	-70.1348	41.6632
2641	-70.1573	41.7393
2642	-69.9891	41.8261
2643	-69.963	41.7895
2644	-70.5163	41.6859
2645	-70.0607	41.7011
2646	-70.0748	41.6707
2647	-70.3109	41.6354
2648	-70.4098	41.6699
2649	-70.4887	41.6328
2650	-69.9694	41.7021
2651	-69.9752	41.8504
2652	-70.2424	41.7938
2653	-69.9793	41.7812
2655	-70.3839	41.6337
2657	-70.1884	42.0533
2659	-70.023	41.6799
2660	-70.1594	41.7061
2661	-70.0413	41.6791
2662	-69.9891	41.7478
2663	-70.0601	41.742
2664	-70.1916	41.6713
2666	-70.0472	41.9903
2667	-70.0893	41.9316
2668	-70.3664	41.7061
2669	-69.9994	41.6786
2670	-70.1646	41.6613
2671	-70.1093	41.667
2672	-70.3208	41.6361
2673	-70.2412	41.6528
2675	-70.2301	41.7059
2702	-71.0627	41.7886
2703	-71.3028	41.9392
2712	-71.2388	41.9657
2713	-70.9328	41.4222
2714	-71.0061	41.5704
2715	-71.1368	41.8175
2717	-70.9685	41.768
2718	-71.0176	41.8724
2719	-70.8894	41.6388
2720	-71.1387	41.7177
2721	-71.1565	41.6858
2722	-71.1555	41.7013
2723	-71.1315	41.6927
2724	-71.178	41.684
2725	-71.177	41.7235
2726	-71.1535	41.7577
2738	-70.7558	41.7061
2739	-70.8071	41.6584
2740	-70.9421	41.6349
2741	-70.9403	41.636
2742	-70.9271	41.6363
2743	-70.9097	41.7113
2744	-70.9185	41.611
2745	-70.9389	41.694
2746	-70.9362	41.6626
2747	-70.9975	41.6459
2748	-70.9532	41.5964
2760	-71.3264	41.9748
2761	-71.3331	41.981
2762	-71.3356	42.0127
2763	-71.3087	41.9704
2764	-71.1477	41.8574
2766	-71.1871	41.9722
2767	-71.0459	41.9291
2768	-71.0437	41.9318
2769	-71.2541	41.8474
2770	-70.8446	41.7608
2771	-71.3243	41.8408
2777	-71.2187	41.7599
2779	-71.0819	41.8263
2780	-71.1027	41.9049
2783	-71.0557	42.0209
2790	-71.086	41.6094
2791	-71.0751	41.524
2801	-71.1382	41.5437
2802	-71.4569	41.9531
2804	-71.7762	41.4286
2806	-71.3187	41.7435
2807	-71.5703	41.1769
2808	-71.7496	41.4048
2809	-71.2686	41.685
2812	-71.6509	41.4754
2813	-71.6471	41.4108
2814	-71.6872	41.902
2815	-71.6543	41.7925
2816	-71.5904	41.6898
2817	-71.6269	41.6261
2818	-71.5011	41.6417
2822	-71.6267	41.5556
2823	-71.5467	41.7337
2824	-71.7003	41.9458
2825	-71.7278	41.785
2826	-71.6281	41.9848
2827	-71.7358	41.6993
2828	-71.5487	41.8788
2829	-71.5947	41.884
2830	-71.6544	41.9747
2831	-71.5733	41.742
2832	-71.7314	41.5027
2833	-71.7782	41.4719
2835	-71.3763	41.5358
2836	-71.6277	41.4445
2837	-71.1641	41.5103
2838	-71.4743	41.966
2839	-71.6359	41.9418
2840	-71.3099	41.4764
2841	-71.3096	41.5271
2842	-71.2849	41.5156
2852	-71.4676	41.5865
2854	-71.4429	41.5361
2857	-71.6416	41.8337
2858	-71.6455	41.9614
2859	-71.7173	41.9644
2860	-71.3922	41.8723
2861	-71.355	41.8801
2862	-71.3743	41.8733
2863	-71.3943	41.8881
2864	-71.3924	41.9033
2865	-71.4399	41.9084
2871	-71.2652	41.5771
2872	-71.317	41.6152
2873	-71.7696	41.5185
2874	-71.4674	41.5151
2875	-71.639	41.4555
2876	-71.5907	42.0013
2877	-71.5291	41.5367
2878	-71.1705	41.6151
2879	-71.5314	41.4222
2880	-71.4846	41.4234
2881	-71.5244	41.4821
2882	-71.4735	41.437
2883	-71.4971	41.4542
2885	-71.2657	41.7248
2886	-71.4442	41.7027
2887	-71.4219	41.7022
2888	-71.4116	41.7495
2889	-71.3883	41.711
2891	-71.796	41.3622
2892	-71.5958	41.5048
2893	-71.5141	41.6931
2894	-71.6916	41.4501
2895	-71.5015	42.0016
2896	-71.5496	41.9654
2898	-71.691	41.5231
2901	-71.4114	41.8255
2902	-71.4114	41.8255
2903	-71.4132	41.8205
2904	-71.4376	41.8329
2905	-71.4005	41.7913
2906	-71.3951	41.8363
2907	-71.4339	41.8214
2908	-71.4495	41.8474
2909	-71.4499	41.8183
2910	-71.4337	41.7763
2911	-71.4695	41.8516
2912	-71.401	41.8239
2914	-71.3721	41.8134
2915	-71.4073	41.7852
2916	-71.4162	41.8398
2917	-71.4922	41.8552
2918	-71.4197	41.8219
2919	-71.5061	41.8211
2920	-71.4628	41.7629
2921	-71.5056	41.7627
2940	-71.4197	41.8219
3031	-71.6083	42.8615
3032	-71.3491	42.9951
3033	-71.6766	42.7406
3034	-71.3039	43.0518
3036	-71.2403	42.9662
3037	-71.2452	43.1412
3038	-71.2995	42.8887
3040	-71.2507	43.045
3041	-71.2981	42.8926
3042	-71.0788	43.0468
3043	-71.8647	43.0034
3044	-71.1118	42.9733
3045	-71.5794	43.0592
3046	-71.6169	43.1025
3047	-71.9079	42.9512
3048	-71.7822	42.7456
3049	-71.5749	42.7487
3051	-71.4205	42.7713
3052	-71.4563	42.8442
3053	-71.3777	42.8669
3054	-71.5151	42.8631
3055	-71.658	42.829
3057	-71.6783	42.898
3060	-71.4687	42.7584
3061	-71.4919	42.7486
3062	-71.4962	42.7282
3063	-71.5142	42.7707
3064	-71.4681	42.7653
3070	-71.6973	42.9773
3071	-71.886	42.7747
3073	-71.2244	42.8329
3076	-71.3253	42.7356
3077	-71.1915	43.0348
3079	-71.2193	42.7911
3082	-71.7812	42.9012
3084	-71.8446	42.8268
3086	-71.7413	42.8408
3087	-71.303	42.8043
3101	-71.4666	42.9912
3102	-71.5064	42.974
3103	-71.4373	42.9677
3104	-71.4462	43.0061
3105	-71.4195	42.9689
3106	-71.4493	43.0593
3107	-71.4645	43.0044
3108	-71.4406	42.949
3109	-71.415	42.9751
3110	-71.5194	42.9442
3111	-71.4527	42.9369
3215	-71.5	43.95
